Date,Open,High,Low,Close,Adj Close,Volume
11/5/2020,28083.36914,28495.05078,28083.36914,28390.17969,28390.17969,3901400
11/6/2020,28399.13086,28431.96094,28189.5,28323.40039,28323.40039,3267100
11/9/2020,29467.90039,29933.83008,29130.66016,29157.9707,29157.9707,6733100
11/10/2020,29254.16992,29478.85938,29126.99023,29420.91992,29420.91992,5269800
11/11/2020,29524.34961,29593.10938,29281.2207,29397.63086,29397.63086,3767000
11/12/2020,29231.91016,29311.83008,28902.13086,29080.16992,29080.16992,3693200
11/13/2020,29203.90039,29559.25,29203.90039,29479.81055,29479.81055,3488100
11/16/2020,29672.35938,29964.28906,29672.35938,29950.43945,29950.43945,4182900
11/17/2020,29800.15039,29872.41992,29520.28906,29783.34961,29783.34961,3723800
11/18/2020,29875.40039,29930.84961,29432.83984,29438.41992,29438.41992,3828500
11/19/2020,29370.91992,29524.90039,29228.38086,29483.23047,29483.23047,3313300
11/20/2020,29437.57031,29469.89063,29231.19922,29263.48047,29263.48047,3053500
11/23/2020,29332.82031,29667.75,29332.82031,29591.26953,29591.26953,3872000
11/24/2020,29746.10938,30116.50977,29746.10938,30046.24023,30046.24023,4327600
11/25/2020,30058.86914,30058.86914,29806.25,29872.4707,29872.4707,3230300
11/27/2020,29911.33008,30015.13086,29819.98047,29910.36914,29910.36914,1770400
11/30/2020,29854.50977,29854.50977,29463.64063,29638.64063,29638.64063,5513500
12/1/2020,29797.5,30083.31055,29797.5,29823.91992,29823.91992,4295100
12/2/2020,29695.08984,29902.50977,29599.28906,29883.78906,29883.78906,3852800
12/3/2020,29920.83008,30110.88086,29877.26953,29969.51953,29969.51953,4056800
12/4/2020,29989.56055,30218.25977,29989.56055,30218.25977,30218.25977,3565900
12/7/2020,30233.0293,30233.0293,29967.2207,30069.78906,30069.78906,3658100
12/8/2020,29997.94922,30246.2207,29972.07031,30173.88086,30173.88086,3111900
12/9/2020,30229.81055,30319.69922,29951.84961,30068.81055,30068.81055,3805200
12/10/2020,30032.55078,30063.86914,29876.82031,29999.25977,29999.25977,3255500
12/11/2020,29988.21094,30071.13086,29820.83984,30046.36914,30046.36914,3938700
12/14/2020,30123.91016,30325.78906,29849.15039,29861.55078,29861.55078,3719800
12/15/2020,29919.08984,30243.25977,29894.94922,30199.31055,30199.31055,4177700
12/16/2020,30191.38086,30236.0293,30080.10938,30154.53906,30154.53906,3445900
12/17/2020,30216,30323.7793,30216,30303.36914,30303.36914,3455300
12/18/2020,30314.25977,30343.58984,30029.43945,30179.05078,30179.05078,7820700
12/21/2020,30159,30304.14063,29755.5293,30216.44922,30216.44922,4374800
12/22/2020,30200.19922,30200.19922,29992.89063,30015.50977,30015.50977,3888100
12/23/2020,30046.73047,30292.5293,30046.73047,30129.83008,30129.83008,2740500
12/24/2020,30155.91992,30209.66992,30099.30078,30199.86914,30199.86914,1455700
12/28/2020,30283.23047,30525.56055,30283.23047,30403.9707,30403.9707,3024900
12/29/2020,30492.07031,30588.78906,30274.24023,30335.66992,30335.66992,3576100
12/30/2020,30415.08984,30525.34961,30393.03906,30409.56055,30409.56055,2918900
12/31/2020,30417.64063,30637.4707,30344.5,30606.48047,30606.48047,2844700
1/4/2021,30627.4707,30674.2793,29881.82031,30223.89063,30223.89063,4750800
1/5/2021,30204.25,30504.89063,30141.7793,30391.59961,30391.59961,3509100
1/6/2021,30362.7793,31022.65039,30313.07031,30829.40039,30829.40039,5004300
1/7/2021,30901.17969,31193.40039,30897.85938,31041.13086,31041.13086,4278100
1/8/2021,31069.58008,31140.66992,30793.26953,31097.9707,31097.9707,3811500
1/11/2021,31015.36914,31096.98047,30832.06055,31008.68945,31008.68945,3565400
1/12/2021,31015.00977,31114.56055,30888.75977,31068.68945,31068.68945,3626200
1/13/2021,31084.88086,31153.36914,30992.05078,31060.4707,31060.4707,4132500
1/14/2021,31085.66992,31223.7793,30982.24023,30991.51953,30991.51953,4278100
1/15/2021,30926.76953,30941.98047,30612.66992,30814.25977,30814.25977,4330000
1/19/2021,30887.41992,31086.61914,30865.0293,30930.51953,30930.51953,3864000
1/20/2021,31017.53906,31235.98047,30997.78906,31188.38086,31188.38086,3849800
1/21/2021,31198.00977,31272.2207,31120.91992,31176.00977,31176.00977,4187800
1/22/2021,31141.56055,31141.56055,30908.4707,30996.98047,30996.98047,4360400
1/25/2021,30989.84961,30989.84961,30564.06055,30960,30960,4728900
1/26/2021,30968.55078,31121.41992,30921.71094,30937.03906,30937.03906,3731500
1/27/2021,30893.7793,30893.7793,30206.91016,30303.16992,30303.16992,5664700
1/28/2021,30377.18945,30951.41016,30377.18945,30603.35938,30603.35938,4651400
1/29/2021,30553.91016,30553.91016,29856.30078,29982.61914,29982.61914,5363200
